['/content/data/coco/val2014/COCO_val2014_000000211674.jpg']	Is there a chair in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000211674.jpg']	Is there a car in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000211674.jpg']	Is there a cup in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000458338.jpg']	Is there a traffic light in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000458338.jpg']	Is there a dining table in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000458338.jpg']	Is there a person in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000458338.jpg']	Is there a chair in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000458338.jpg']	Is there a car in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000458338.jpg']	Is there a cup in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000283412.jpg']	Is there a dog in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000283412.jpg']	Is there a person in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000283412.jpg']	Is there a dining table in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000283412.jpg']	Is there a car in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000283412.jpg']	Is there a bed in the image?	No,	Yes
['/content/data/coco/val2014/COCO_val2014_000000283412.jpg']	Is there a chair in the image?	Yes,	No
['/content/data/coco/val2014/COCO_val2014_000000265719.jpg']	Is there a person in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000265719.jpg']	Is there a dining table in the image?	Yes,	No
['/content/data/coco/val2014/COCO_val2014_000000265719.jpg']	Is there a spoon in the image?	No,	Yes
['/content/data/coco/val2014/COCO_val2014_000000265719.jpg']	Is there a car in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000265719.jpg']	Is there a fork in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000265719.jpg']	Is there a chair in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000461331.jpg']	Is there a tv in the image?	No,	Yes
['/content/data/coco/val2014/COCO_val2014_000000461331.jpg']	Is there a person in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000461331.jpg']	Is there a toaster in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000461331.jpg']	Is there a dining table in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000461331.jpg']	Is there a microwave in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000461331.jpg']	Is there a car in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000544456.jpg']	Is there a backpack in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000544456.jpg']	Is there a dining table in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000544456.jpg']	Is there a person in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000544456.jpg']	Is there a car in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000544456.jpg']	Is there a skis in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000544456.jpg']	Is there a chair in the image?	Yes,	No
['/content/data/coco/val2014/COCO_val2014_000000017708.jpg']	Is there a bird in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000017708.jpg']	Is there a dining table in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000017708.jpg']	Is there a person in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000017708.jpg']	Is there a car in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000017708.jpg']	Is there a boat in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000017708.jpg']	Is there a chair in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000574692.jpg']	Is there a person in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000574692.jpg']	Is there a dining table in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000574692.jpg']	Is there an orange in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000574692.jpg']	Is there a car in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000574692.jpg']	Is there a bottle in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000574692.jpg']	Is there a chair in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000353180.jpg']	Is there a backpack in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000353180.jpg']	Is there a dining table in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000353180.jpg']	Is there a person in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000353180.jpg']	Is there a car in the image?	Yes,	No
['/content/data/coco/val2014/COCO_val2014_000000353180.jpg']	Is there a bus in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000353180.jpg']	Is there a chair in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000239444.jpg']	Is there a person in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000239444.jpg']	Is there a car in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000239444.jpg']	Is there a dining table in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000239444.jpg']	Is there a cup in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000239444.jpg']	Is there a chair in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000239444.jpg']	Is there a bottle in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000569839.jpg']	Is there a person in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000569839.jpg']	Is there a car in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000569839.jpg']	Is there a sandwich in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000569839.jpg']	Is there a bottle in the image?	Yes,	No
['/content/data/coco/val2014/COCO_val2014_000000569839.jpg']	Is there a hot dog in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000569839.jpg']	Is there a backpack in the image?	Yes,	No
['/content/data/coco/val2014/COCO_val2014_000000219622.jpg']	Is there a person in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000219622.jpg']	Is there a dining table in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000219622.jpg']	Is there a car in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000219622.jpg']	Is there a chair in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000219622.jpg']	Is there a frisbee in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000219622.jpg']	Is there a cup in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000300368.jpg']	Is there a knife in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000300368.jpg']	Is there a car in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000300368.jpg']	Is there a person in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000300368.jpg']	Is there a chair in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000300368.jpg']	Is there a cake in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000300368.jpg']	Is there a cup in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000482476.jpg']	Is there a person in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000482476.jpg']	Is there a dining table in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000482476.jpg']	Is there a remote in the image?	No,	Yes
['/content/data/coco/val2014/COCO_val2014_000000482476.jpg']	Is there a car in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000482476.jpg']	Is there a handbag in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000482476.jpg']	Is there a chair in the image?	Yes,	No
['/content/data/coco/val2014/COCO_val2014_000000131115.jpg']	Is there a baseball glove in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000131115.jpg']	Is there a dining table in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000131115.jpg']	Is there a person in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000131115.jpg']	Is there a car in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000131115.jpg']	Is there a baseball bat in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000131115.jpg']	Is there a chair in the image?	Yes,	No
['/content/data/coco/val2014/COCO_val2014_000000157084.jpg']	Is there a sink in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000157084.jpg']	Is there a person in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000157084.jpg']	Is there a bench in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000157084.jpg']	Is there a dining table in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000157084.jpg']	Is there a toilet in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000157084.jpg']	Is there a car in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000381895.jpg']	Is there a person in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000381895.jpg']	Is there a dining table in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000381895.jpg']	Is there a teddy bear in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000381895.jpg']	Is there a car in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000381895.jpg']	Is there a bear in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000381895.jpg']	Is there a chair in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000336872.jpg']	Is there a bowl in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000336872.jpg']	Is there a person in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000336872.jpg']	Is there a spoon in the image?	No,	Yes
['/content/data/coco/val2014/COCO_val2014_000000336872.jpg']	Is there a car in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000336872.jpg']	Is there a sandwich in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000336872.jpg']	Is there a chair in the image?	Yes,	No
['/content/data/coco/val2014/COCO_val2014_000000075591.jpg']	Is there a bed in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000075591.jpg']	Is there a person in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000075591.jpg']	Is there a cat in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000075591.jpg']	Is there a dining table in the image?	Yes,	No
['/content/data/coco/val2014/COCO_val2014_000000075591.jpg']	Is there a book in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000075591.jpg']	Is there a car in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000516916.jpg']	Is there a tv in the image?	No,	Yes
['/content/data/coco/val2014/COCO_val2014_000000516916.jpg']	Is there a person in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000516916.jpg']	Is there a mouse in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000516916.jpg']	Is there a car in the image?	Yes,	No
['/content/data/coco/val2014/COCO_val2014_000000516916.jpg']	Is there a laptop in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000516916.jpg']	Is there a cup in the image?	Yes,	No
['/content/data/coco/val2014/COCO_val2014_000000542145.jpg']	Is there a sink in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000542145.jpg']	Is there a person in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000542145.jpg']	Is there a toothbrush in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000542145.jpg']	Is there a dining table in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000542145.jpg']	Is there a bottle in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000542145.jpg']	Is there a car in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000218224.jpg']	Is there a truck in the image?	No,	Yes
['/content/data/coco/val2014/COCO_val2014_000000218224.jpg']	Is there a person in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000218224.jpg']	Is there an airplane in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000218224.jpg']	Is there a dining table in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000218224.jpg']	Is there a car in the image?	No,	Yes
['/content/data/coco/val2014/COCO_val2014_000000218224.jpg']	Is there a chair in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000297078.jpg']	Is there a backpack in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000297078.jpg']	Is there a dining table in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000297078.jpg']	Is there a person in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000297078.jpg']	Is there a car in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000297078.jpg']	Is there a skis in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000297078.jpg']	Is there a chair in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000033270.jpg']	Is there a tv in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000033270.jpg']	Is there a dining table in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000033270.jpg']	Is there a person in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000033270.jpg']	Is there a car in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000033270.jpg']	Is there a couch in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000033270.jpg']	Is there a chair in the image?	Yes,	No
['/content/data/coco/val2014/COCO_val2014_000000140583.jpg']	Is there a truck in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000140583.jpg']	Is there a dining table in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000140583.jpg']	Is there a person in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000140583.jpg']	Is there a car in the image?	Yes,	No
['/content/data/coco/val2014/COCO_val2014_000000140583.jpg']	Is there a cow in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000140583.jpg']	Is there a chair in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000421455.jpg']	Is there a dog in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000421455.jpg']	Is there a dining table in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000421455.jpg']	Is there a truck in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000421455.jpg']	Is there a chair in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000421455.jpg']	Is there a person in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000421455.jpg']	Is there a cup in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000288639.jpg']	Is there a sink in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000288639.jpg']	Is there a person in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000288639.jpg']	Is there a toothbrush in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000288639.jpg']	Is there a dining table in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000288639.jpg']	Is there a bottle in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000288639.jpg']	Is there a car in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000291936.jpg']	Is there a person in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000291936.jpg']	Is there a dining table in the image?	Yes,	No
['/content/data/coco/val2014/COCO_val2014_000000291936.jpg']	Is there a bicycle in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000291936.jpg']	Is there a car in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000291936.jpg']	Is there an umbrella in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000291936.jpg']	Is there a chair in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000063953.jpg']	Is there a person in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000063953.jpg']	Is there a dining table in the image?	Yes,	No
['/content/data/coco/val2014/COCO_val2014_000000063953.jpg']	Is there a bicycle in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000063953.jpg']	Is there a car in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000063953.jpg']	Is there a skateboard in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000063953.jpg']	Is there a chair in the image?	Yes,	No
['/content/data/coco/val2014/COCO_val2014_000000526321.jpg']	Is there a laptop in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000526321.jpg']	Is there a person in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000526321.jpg']	Is there a remote in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000526321.jpg']	Is there a car in the image?	Yes,	No
['/content/data/coco/val2014/COCO_val2014_000000526321.jpg']	Is there a dining table in the image?	No,	Yes
['/content/data/coco/val2014/COCO_val2014_000000526321.jpg']	Is there a chair in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000042190.jpg']	Is there a snowboard in the image?	No,	Yes
['/content/data/coco/val2014/COCO_val2014_000000042190.jpg']	Is there a dining table in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000042190.jpg']	Is there a person in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000042190.jpg']	Is there a car in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000042190.jpg']	Is there a surfboard in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000042190.jpg']	Is there a chair in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000553165.jpg']	Is there a bird in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000553165.jpg']	Is there a dining table in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000553165.jpg']	Is there a person in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000553165.jpg']	Is there a car in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000553165.jpg']	Is there a boat in the image?	No,	Yes
['/content/data/coco/val2014/COCO_val2014_000000553165.jpg']	Is there a chair in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000170517.jpg']	Is there a dog in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000170517.jpg']	Is there a dining table in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000170517.jpg']	Is there a person in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000170517.jpg']	Is there a chair in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000170517.jpg']	Is there a car in the image?	No,	Yes
['/content/data/coco/val2014/COCO_val2014_000000170517.jpg']	Is there a cup in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000498759.jpg']	Is there a person in the image?	No,	Yes
['/content/data/coco/val2014/COCO_val2014_000000498759.jpg']	Is there a dining table in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000498759.jpg']	Is there a skateboard in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000498759.jpg']	Is there a chair in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000498759.jpg']	Is there a car in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000498759.jpg']	Is there a cup in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000360600.jpg']	Is there a person in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000360600.jpg']	Is there a dining table in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000360600.jpg']	Is there a fork in the image?	No,	Yes
['/content/data/coco/val2014/COCO_val2014_000000360600.jpg']	Is there a car in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000360600.jpg']	Is there a knife in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000360600.jpg']	Is there a chair in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000031773.jpg']	Is there a tv in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000031773.jpg']	Is there a car in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000031773.jpg']	Is there a person in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000031773.jpg']	Is there a chair in the image?	Yes,	No
['/content/data/coco/val2014/COCO_val2014_000000031773.jpg']	Is there a mouse in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000031773.jpg']	Is there a cup in the image?	Yes,	No
['/content/data/coco/val2014/COCO_val2014_000000500257.jpg']	Is there a tv in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000500257.jpg']	Is there a dining table in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000500257.jpg']	Is there a backpack in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000500257.jpg']	Is there a car in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000500257.jpg']	Is there a person in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000500257.jpg']	Is there a chair in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000574057.jpg']	Is there a car in the image?	No,	Yes
['/content/data/coco/val2014/COCO_val2014_000000574057.jpg']	Is there a person in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000574057.jpg']	Is there a train in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000574057.jpg']	Is there a dining table in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000574057.jpg']	Is there a bed in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000574057.jpg']	Is there a chair in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000456178.jpg']	Is there a traffic light in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000456178.jpg']	Is there a dining table in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000456178.jpg']	Is there a truck in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000456178.jpg']	Is there a chair in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000456178.jpg']	Is there a clock in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000456178.jpg']	Is there a cup in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000565941.jpg']	Is there a person in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000565941.jpg']	Is there a car in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000565941.jpg']	Is there a bottle in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000565941.jpg']	Is there a backpack in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000565941.jpg']	Is there a dining table in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000565941.jpg']	Is there a handbag in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000485564.jpg']	Is there a car in the image?	No,	Yes
['/content/data/coco/val2014/COCO_val2014_000000485564.jpg']	Is there a dining table in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000485564.jpg']	Is there a person in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000485564.jpg']	Is there a chair in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000485564.jpg']	Is there a sports ball in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000485564.jpg']	Is there a cup in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000454642.jpg']	Is there a truck in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000454642.jpg']	Is there a dining table in the image?	Yes,	No
['/content/data/coco/val2014/COCO_val2014_000000454642.jpg']	Is there a person in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000454642.jpg']	Is there a chair in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000454642.jpg']	Is there a motorcycle in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000454642.jpg']	Is there a cup in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000205729.jpg']	Is there a backpack in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000205729.jpg']	Is there a dining table in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000205729.jpg']	Is there a person in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000205729.jpg']	Is there a car in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000205729.jpg']	Is there a skis in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000205729.jpg']	Is there a chair in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000424792.jpg']	Is there a couch in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000424792.jpg']	Is there a person in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000424792.jpg']	Is there a chair in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000424792.jpg']	Is there a dining table in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000424792.jpg']	Is there a vase in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000424792.jpg']	Is there a car in the image?	No,	No
['/content/data/coco/val2014/COCO_val2014_000000329717.jpg']	Is there a person in the image?	Yes,	Yes
['/content/data/coco/val2014/COCO_val2014_000000329717.jpg']	Is there a dining table in the image?	No,	No
