['/content/data/coco/val2014/COCO_val2014_000000283412.jpg']	Is there a person in the image?	No, there is no person in the	No
['/content/data/coco/val2014/COCO_val2014_000000283412.jpg']	Is there a dining table in the image?	Yes, the image features a small white	Yes
['/content/data/coco/val2014/COCO_val2014_000000283412.jpg']	Is there a chair in the image?	Yes, the white fluffy pu	No
['/content/data/coco/val2014/COCO_val2014_000000283412.jpg']	Is there a bed in the image?	Yes, the small puppy is lay	Yes
['/content/data/coco/val2014/COCO_val2014_000000283412.jpg']	Is there a book in the image?	Yes, there is a book in the	No
['/content/data/coco/val2014/COCO_val2014_000000265719.jpg']	Is there a person in the image?	Yes, there is a man in the	Yes
['/content/data/coco/val2014/COCO_val2014_000000265719.jpg']	Is there a car in the image?	Yes, there is a car visible in	No
['/content/data/coco/val2014/COCO_val2014_000000265719.jpg']	Is there a spoon in the image?	Yes, there is a spoon in	Yes
['/content/data/coco/val2014/COCO_val2014_000000265719.jpg']	Is there a cup in the image?	Yes, there is a cup in the	No
['/content/data/coco/val2014/COCO_val2014_000000265719.jpg']	Is there a fork in the image?	Yes, there is a fork in the	Yes
['/content/data/coco/val2014/COCO_val2014_000000265719.jpg']	Is there a dining table in the image?	Yes, there is a dining table	No
['/content/data/coco/val2014/COCO_val2014_000000461331.jpg']	Is there a tv in the image?	No, there is no TV in the	Yes
['/content/data/coco/val2014/COCO_val2014_000000461331.jpg']	Is there a person in the image?	No, there is no person in the	No
['/content/data/coco/val2014/COCO_val2014_000000461331.jpg']	Is there a toaster in the image?	Yes, there is a toaster in	Yes
['/content/data/coco/val2014/COCO_val2014_000000461331.jpg']	Is there a book in the image?	Yes, there is a book in the	No
['/content/data/coco/val2014/COCO_val2014_000000461331.jpg']	Is there a microwave in the image?	Yes, there is a white microw	Yes
['/content/data/coco/val2014/COCO_val2014_000000461331.jpg']	Is there a bottle in the image?	Yes, there is a bottle of	No
['/content/data/coco/val2014/COCO_val2014_000000544456.jpg']	Is there a backpack in the image?	Yes, there is a backpack in	Yes
['/content/data/coco/val2014/COCO_val2014_000000544456.jpg']	Is there a handbag in the image?	Yes, there is a handbag in	No
['/content/data/coco/val2014/COCO_val2014_000000544456.jpg']	Is there a person in the image?	Yes, there is a person in the	Yes
['/content/data/coco/val2014/COCO_val2014_000000544456.jpg']	Is there a car in the image?	No, there is no car in the	No
['/content/data/coco/val2014/COCO_val2014_000000544456.jpg']	Is there a skis in the image?	Yes, there is a pair of sk	Yes
['/content/data/coco/val2014/COCO_val2014_000000544456.jpg']	Is there a snowboard in the image?	Yes, there is a person sitting on	No
['/content/data/coco/val2014/COCO_val2014_000000017708.jpg']	Is there a bird in the image?	Yes, there is a bird, specifically	Yes
['/content/data/coco/val2014/COCO_val2014_000000017708.jpg']	Is there a handbag in the image?	Yes, there is a handbag visible	No
['/content/data/coco/val2014/COCO_val2014_000000017708.jpg']	Is there a person in the image?	Yes, there is a person in the	Yes
['/content/data/coco/val2014/COCO_val2014_000000017708.jpg']	Is there a car in the image?	No, there is no car in the	No
['/content/data/coco/val2014/COCO_val2014_000000017708.jpg']	Is there a boat in the image?	Yes, there is a small white boat	Yes
['/content/data/coco/val2014/COCO_val2014_000000017708.jpg']	Is there a chair in the image?	Yes, there is a chair in the	No
['/content/data/coco/val2014/COCO_val2014_000000574692.jpg']	Is there a person in the image?	Yes, there is a person in the	Yes
['/content/data/coco/val2014/COCO_val2014_000000574692.jpg']	Is there a car in the image?	No, there is no car in the	No
['/content/data/coco/val2014/COCO_val2014_000000574692.jpg']	Is there an orange in the imange?	Yes, there is an orange in the	Yes
['/content/data/coco/val2014/COCO_val2014_000000574692.jpg']	Is there a dining table in the image?	Yes, there is a dining table	No
['/content/data/coco/val2014/COCO_val2014_000000574692.jpg']	Is there a bottle in the image?	Yes, there is a bottle in	Yes
['/content/data/coco/val2014/COCO_val2014_000000574692.jpg']	Is there a cup in the image?	Yes, there is a glass of orange	No
['/content/data/coco/val2014/COCO_val2014_000000353180.jpg']	Is there a backpack in the image?	Yes, there is a backpack visible	Yes
['/content/data/coco/val2014/COCO_val2014_000000353180.jpg']	Is there a handbag in the image?	Yes, there is a handbag visible	No
['/content/data/coco/val2014/COCO_val2014_000000353180.jpg']	Is there a person in the image?	Yes, there is a person in the	Yes
['/content/data/coco/val2014/COCO_val2014_000000353180.jpg']	Is there a car in the image?	Yes, there is a car in the	No
['/content/data/coco/val2014/COCO_val2014_000000353180.jpg']	Is there a bus in the image?	Yes, there is a bus in the	Yes
['/content/data/coco/val2014/COCO_val2014_000000353180.jpg']	Is there a traffic light in the image?	Yes, there is a traffic light in	No
['/content/data/coco/val2014/COCO_val2014_000000239444.jpg']	Is there a person in the image?	Yes, there is a person, a	Yes
['/content/data/coco/val2014/COCO_val2014_000000239444.jpg']	Is there a car in the image?	No, there is no car in the	No
['/content/data/coco/val2014/COCO_val2014_000000239444.jpg']	Is there a dining table in the image?	Yes, there is a dining table	Yes
['/content/data/coco/val2014/COCO_val2014_000000239444.jpg']	Is there a cup in the image?	Yes, there is a cup in the	No
['/content/data/coco/val2014/COCO_val2014_000000239444.jpg']	Is there a chair in the image?	Yes, there is a chair visible in	Yes
['/content/data/coco/val2014/COCO_val2014_000000239444.jpg']	Is there a couch in the image?	Yes, there is a couch in	No
['/content/data/coco/val2014/COCO_val2014_000000569839.jpg']	Is there a person in the image?	Yes, there is a young girl in	Yes
['/content/data/coco/val2014/COCO_val2014_000000569839.jpg']	Is there a car in the image?	No, there is no car in the	No
['/content/data/coco/val2014/COCO_val2014_000000569839.jpg']	Is there a sandwich in the image?	Yes, there is a sandwich in	Yes
['/content/data/coco/val2014/COCO_val2014_000000569839.jpg']	Is there a bowl in the image?	Yes, there is a bowl in	No
['/content/data/coco/val2014/COCO_val2014_000000569839.jpg']	Is there a hot dog in the image?	Yes, there is a hot dog in	Yes
['/content/data/coco/val2014/COCO_val2014_000000569839.jpg']	Is there a handbag in the image?	Yes, there is a handbag in	No
['/content/data/coco/val2014/COCO_val2014_000000219622.jpg']	Is there a person in the image?	Yes, there is a person in the	Yes
['/content/data/coco/val2014/COCO_val2014_000000219622.jpg']	Is there a dining table in the image?	No, there is no dining table	No
['/content/data/coco/val2014/COCO_val2014_000000219622.jpg']	Is there a car in the image?	Yes, there is a car in the	Yes
['/content/data/coco/val2014/COCO_val2014_000000219622.jpg']	Is there a truck in the image?	Yes, there is a truck in	No
['/content/data/coco/val2014/COCO_val2014_000000219622.jpg']	Is there a frisbee in the image?	Yes, there is a frisbe	Yes
['/content/data/coco/val2014/COCO_val2014_000000219622.jpg']	Is there a dog in the image?	Yes, there is a dog in the	No
['/content/data/coco/val2014/COCO_val2014_000000300368.jpg']	Is there a knife in the image?	Yes, there is a knife in	Yes
['/content/data/coco/val2014/COCO_val2014_000000300368.jpg']	Is there a cup in the image?	Yes, there is a cup in the	No
['/content/data/coco/val2014/COCO_val2014_000000300368.jpg']	Is there a person in the image?	Yes, there is a woman and a	Yes
['/content/data/coco/val2014/COCO_val2014_000000300368.jpg']	Is there a car in the image?	No, there is no car in the	No
['/content/data/coco/val2014/COCO_val2014_000000300368.jpg']	Is there a cake in the image?	Yes, there is a cake in	Yes
['/content/data/coco/val2014/COCO_val2014_000000300368.jpg']	Is there a bottle in the image?	Yes, there is a bottle in	No
['/content/data/coco/val2014/COCO_val2014_000000482476.jpg']	Is there a person in the image?	Yes, there is a woman in the	Yes
['/content/data/coco/val2014/COCO_val2014_000000482476.jpg']	Is there a car in the image?	Yes, there is a car in the	No
['/content/data/coco/val2014/COCO_val2014_000000482476.jpg']	Is there a remote in the image?	Yes, there is a remote in the	Yes
['/content/data/coco/val2014/COCO_val2014_000000482476.jpg']	Is there a tv in the image?	Yes, there is a television visible in	No
['/content/data/coco/val2014/COCO_val2014_000000482476.jpg']	Is there a handbag in the image?	Yes, there is a handbag in	Yes
['/content/data/coco/val2014/COCO_val2014_000000482476.jpg']	Is there a backpack in the image?	Yes, there is a backpack in	No
['/content/data/coco/val2014/COCO_val2014_000000131115.jpg']	Is there a baseball glove in the image?	Yes, there is a baseball glove	Yes
['/content/data/coco/val2014/COCO_val2014_000000131115.jpg']	Is there a sports ball in the image?	Yes, there is a sports ball in	No
['/content/data/coco/val2014/COCO_val2014_000000131115.jpg']	Is there a person in the image?	Yes, there is a man in the	Yes
['/content/data/coco/val2014/COCO_val2014_000000131115.jpg']	Is there a car in the image?	No, there is no car in the	No
['/content/data/coco/val2014/COCO_val2014_000000131115.jpg']	Is there a baseball bat in the image?	Yes, there is a baseball bat in	Yes
['/content/data/coco/val2014/COCO_val2014_000000131115.jpg']	Is there a bench in the image?	Yes, there is a bench visible	No
['/content/data/coco/val2014/COCO_val2014_000000157084.jpg']	Is there a sink in the image?	Yes, there is a sink in the	Yes
['/content/data/coco/val2014/COCO_val2014_000000157084.jpg']	Is there a bottle in the image?	Yes, there is a bottle in	No
['/content/data/coco/val2014/COCO_val2014_000000157084.jpg']	Is there a bench in the image?	Yes, there is a bench in	Yes
['/content/data/coco/val2014/COCO_val2014_000000157084.jpg']	Is there a person in the image?	No, there is no person in the	No
['/content/data/coco/val2014/COCO_val2014_000000157084.jpg']	Is there a toilet in the image?	Yes, there is a toilet	Yes
['/content/data/coco/val2014/COCO_val2014_000000157084.jpg']	Is there a vase in the image?	No, there is no vase in	No
['/content/data/coco/val2014/COCO_val2014_000000381895.jpg']	Is there a person in the image?	Yes, there is a woman in the	Yes
['/content/data/coco/val2014/COCO_val2014_000000381895.jpg']	Is there a car in the image?	No, there is no car in the	No
['/content/data/coco/val2014/COCO_val2014_000000381895.jpg']	Is there a teddy bear in the image?	Yes, there is a teddy bear	Yes
['/content/data/coco/val2014/COCO_val2014_000000381895.jpg']	Is there a bed in the image?	No, there is no bed in the	No
['/content/data/coco/val2014/COCO_val2014_000000381895.jpg']	Is there a bear in the image?	Yes, there is a bear in the	Yes
['/content/data/coco/val2014/COCO_val2014_000000381895.jpg']	Is there a couch in the image?	Yes, the image shows a stuffed	No
['/content/data/coco/val2014/COCO_val2014_000000336872.jpg']	Is there a bowl in the image?	Yes, there is a bowl in	Yes
['/content/data/coco/val2014/COCO_val2014_000000336872.jpg']	Is there a cup in the image?	Yes, there is a cup in the	No
['/content/data/coco/val2014/COCO_val2014_000000336872.jpg']	Is there a spoon in the image?	No, there is no spoon in	Yes
['/content/data/coco/val2014/COCO_val2014_000000336872.jpg']	Is there a bottle in the image?	Yes, there is a bottle in	No
['/content/data/coco/val2014/COCO_val2014_000000336872.jpg']	Is there a sandwich in the image?	Yes, there is a sandwich in	Yes
['/content/data/coco/val2014/COCO_val2014_000000336872.jpg']	Is there a fork in the image?	Yes, there is a fork in the	No
['/content/data/coco/val2014/COCO_val2014_000000075591.jpg']	Is there a bed in the image?	Yes, there is a bed in the	Yes
['/content/data/coco/val2014/COCO_val2014_000000075591.jpg']	Is there a person in the image?	Yes, there is a person laying	No
['/content/data/coco/val2014/COCO_val2014_000000075591.jpg']	Is there a cat in the image?	Yes, there is a cat in the	Yes
['/content/data/coco/val2014/COCO_val2014_000000075591.jpg']	Is there a couch in the image?	Yes, there is a couch in	No
['/content/data/coco/val2014/COCO_val2014_000000075591.jpg']	Is there a book in the image?	Yes, there is a book in the	Yes
['/content/data/coco/val2014/COCO_val2014_000000075591.jpg']	Is there a tv in the image?	Yes, there is a tv in the	No
['/content/data/coco/val2014/COCO_val2014_000000516916.jpg']	Is there a tv in the image?	Yes, there is a tv in the	Yes
['/content/data/coco/val2014/COCO_val2014_000000516916.jpg']	Is there a person in the image?	No, the image is a shot of	No
['/content/data/coco/val2014/COCO_val2014_000000516916.jpg']	Is there a mouse in the image?	Yes, there is a computer mouse in	Yes
['/content/data/coco/val2014/COCO_val2014_000000516916.jpg']	Is there a book in the image?	Yes, there is a book on the	No
['/content/data/coco/val2014/COCO_val2014_000000516916.jpg']	Is there a laptop in the image?	Yes, there is a laptop in the	Yes
['/content/data/coco/val2014/COCO_val2014_000000516916.jpg']	Is there a bottle in the image?	Yes, there is a bottle in	No
['/content/data/coco/val2014/COCO_val2014_000000542145.jpg']	Is there a sink in the image?	Yes, there is a sink in the	Yes
['/content/data/coco/val2014/COCO_val2014_000000542145.jpg']	Is there a person in the image?	No, there is no person in the	No
['/content/data/coco/val2014/COCO_val2014_000000542145.jpg']	Is there a toothbrush in the image?	Yes, there is a toothbr	Yes
['/content/data/coco/val2014/COCO_val2014_000000542145.jpg']	Is there a cup in the image?	Yes, there is a cup in the	No
['/content/data/coco/val2014/COCO_val2014_000000542145.jpg']	Is there a bottle in the image?	Yes, there is a bottle in	Yes
['/content/data/coco/val2014/COCO_val2014_000000542145.jpg']	Is there a dining table in the image?	No, there is no dining table	No
['/content/data/coco/val2014/COCO_val2014_000000218224.jpg']	Is there a truck in the image?	Yes, there is a truck in	Yes
['/content/data/coco/val2014/COCO_val2014_000000218224.jpg']	Is there a person in the image?	No, there is no person in the	No
['/content/data/coco/val2014/COCO_val2014_000000218224.jpg']	Is there an airplane in the imange?	Yes, there is a large passenger jet	Yes
['/content/data/coco/val2014/COCO_val2014_000000218224.jpg']	Is there a backpack in the image?	No, there is no backpack in	No
['/content/data/coco/val2014/COCO_val2014_000000218224.jpg']	Is there a car in the image?	Yes, there is a car visible in	Yes
['/content/data/coco/val2014/COCO_val2014_000000218224.jpg']	Is there a bus in the image?	No, there is no bus in the	No
['/content/data/coco/val2014/COCO_val2014_000000297078.jpg']	Is there a backpack in the image?	Yes, there is a backpack on	Yes
['/content/data/coco/val2014/COCO_val2014_000000297078.jpg']	Is there a handbag in the image?	Yes, there is a handbag in	No
['/content/data/coco/val2014/COCO_val2014_000000297078.jpg']	Is there a person in the image?	Yes, there is a person in the	Yes
['/content/data/coco/val2014/COCO_val2014_000000297078.jpg']	Is there a car in the image?	No, there is no car in the	No
['/content/data/coco/val2014/COCO_val2014_000000297078.jpg']	Is there a skis in the image?	Yes, there is a person riding	Yes
['/content/data/coco/val2014/COCO_val2014_000000297078.jpg']	Is there a snowboard in the image?	Yes, there is a snowboard in	No
['/content/data/coco/val2014/COCO_val2014_000000033270.jpg']	Is there a tv in the image?	Yes, there is a tv in the	Yes
['/content/data/coco/val2014/COCO_val2014_000000033270.jpg']	Is there a dining table in the image?	Yes, there is a dining table	No
['/content/data/coco/val2014/COCO_val2014_000000033270.jpg']	Is there a person in the image?	Yes, there is a child, specifically	Yes
['/content/data/coco/val2014/COCO_val2014_000000033270.jpg']	Is there a car in the image?	Yes, there is a toy car	No
['/content/data/coco/val2014/COCO_val2014_000000033270.jpg']	Is there a couch in the image?	Yes, there is a couch in	Yes
['/content/data/coco/val2014/COCO_val2014_000000033270.jpg']	Is there a chair in the image?	Yes, there is a chair in the	No
['/content/data/coco/val2014/COCO_val2014_000000140583.jpg']	Is there a truck in the image?	Yes, there is a truck in	Yes
['/content/data/coco/val2014/COCO_val2014_000000140583.jpg']	Is there a car in the image?	Yes, there is a red car in	No
['/content/data/coco/val2014/COCO_val2014_000000140583.jpg']	Is there a person in the image?	Yes, there is a man herding	Yes
['/content/data/coco/val2014/COCO_val2014_000000140583.jpg']	Is there a dining table in the image?	No, there is no dining table	No
['/content/data/coco/val2014/COCO_val2014_000000140583.jpg']	Is there a cow in the image?	Yes, there is a cow in the	Yes
['/content/data/coco/val2014/COCO_val2014_000000140583.jpg']	Is there a bicycle in the image?	No, there is no bicycle	No
['/content/data/coco/val2014/COCO_val2014_000000421455.jpg']	Is there a dog in the image?	Yes, there is a dog in the	Yes
['/content/data/coco/val2014/COCO_val2014_000000421455.jpg']	Is there a frisbee in the image?	No, there is no frisbe	No
['/content/data/coco/val2014/COCO_val2014_000000421455.jpg']	Is there a truck in the image?	Yes, there is a truck in	Yes
['/content/data/coco/val2014/COCO_val2014_000000421455.jpg']	Is there a traffic light in the image?	Yes, there is a traffic light in	No
['/content/data/coco/val2014/COCO_val2014_000000421455.jpg']	Is there a person in the image?	Yes, there is a person in the	Yes
['/content/data/coco/val2014/COCO_val2014_000000421455.jpg']	Is there a dining table in the image?	No, there is no dining table	No
['/content/data/coco/val2014/COCO_val2014_000000288639.jpg']	Is there a sink in the image?	Yes, there is a sink in the	Yes
['/content/data/coco/val2014/COCO_val2014_000000288639.jpg']	Is there a person in the image?	No, there is no person in the	No
['/content/data/coco/val2014/COCO_val2014_000000288639.jpg']	Is there a toothbrush in the image?	Yes, there is a toothbr	Yes
['/content/data/coco/val2014/COCO_val2014_000000288639.jpg']	Is there a cup in the image?	Yes, there is a cup in the	No
['/content/data/coco/val2014/COCO_val2014_000000288639.jpg']	Is there a bottle in the image?	Yes, there is a bottle in	Yes
['/content/data/coco/val2014/COCO_val2014_000000288639.jpg']	Is there a dining table in the image?	Yes, there is a dining table	No
['/content/data/coco/val2014/COCO_val2014_000000291936.jpg']	Is there a person in the image?	Yes, there is a person in the	Yes
['/content/data/coco/val2014/COCO_val2014_000000291936.jpg']	Is there a car in the image?	Yes, there is a car visible in	No
['/content/data/coco/val2014/COCO_val2014_000000291936.jpg']	Is there a bicycle in the image?	Yes, there is a bicycle	Yes
['/content/data/coco/val2014/COCO_val2014_000000291936.jpg']	Is there a motorcycle in the image?	Yes, there is a motorcycle park	No
['/content/data/coco/val2014/COCO_val2014_000000291936.jpg']	Is there an umbrella in the imange?	Yes, there is an umbrella	Yes
['/content/data/coco/val2014/COCO_val2014_000000291936.jpg']	Is there a handbag in the image?	Yes, there is a handbag in	No
['/content/data/coco/val2014/COCO_val2014_000000063953.jpg']	Is there a person in the image?	Yes, there is a person in the	Yes
['/content/data/coco/val2014/COCO_val2014_000000063953.jpg']	Is there a car in the image?	Yes, there is a car in the	No
['/content/data/coco/val2014/COCO_val2014_000000063953.jpg']	Is there a bicycle in the image?	Yes, there is a person with a	Yes
['/content/data/coco/val2014/COCO_val2014_000000063953.jpg']	Is there a motorcycle in the image?	No, there is no motorcycle in	No
['/content/data/coco/val2014/COCO_val2014_000000063953.jpg']	Is there a skateboard in the image?	Yes, there is a skateboard	Yes
['/content/data/coco/val2014/COCO_val2014_000000063953.jpg']	Is there a bench in the image?	Yes, there is a bench in	No
['/content/data/coco/val2014/COCO_val2014_000000526321.jpg']	Is there a laptop in the image?	Yes, there is a laptop in the	Yes
['/content/data/coco/val2014/COCO_val2014_000000526321.jpg']	Is there a person in the image?	Yes, there is a person in the	No
['/content/data/coco/val2014/COCO_val2014_000000526321.jpg']	Is there a remote in the image?	Yes, there is a remote in the	Yes
['/content/data/coco/val2014/COCO_val2014_000000526321.jpg']	Is there a couch in the image?	Yes, there is a couch in	No
['/content/data/coco/val2014/COCO_val2014_000000526321.jpg']	Is there a dining table in the image?	Yes, there is a wooden dining	Yes
['/content/data/coco/val2014/COCO_val2014_000000526321.jpg']	Is there a cup in the image?	Yes, there is a cup in the	No
['/content/data/coco/val2014/COCO_val2014_000000042190.jpg']	Is there a snowboard in the image?	Yes, there is a snowboard in	Yes
['/content/data/coco/val2014/COCO_val2014_000000042190.jpg']	Is there a skis in the image?	Yes, there are skis in the	No
['/content/data/coco/val2014/COCO_val2014_000000042190.jpg']	Is there a person in the image?	Yes, there is a person in the	Yes
['/content/data/coco/val2014/COCO_val2014_000000042190.jpg']	Is there a car in the image?	No, there is no car in the	No
['/content/data/coco/val2014/COCO_val2014_000000042190.jpg']	Is there a surfboard in the image?	Yes, there is a surfboard	Yes
['/content/data/coco/val2014/COCO_val2014_000000042190.jpg']	Is there an umbrella in the imange?	No, there is no umbrella	No
['/content/data/coco/val2014/COCO_val2014_000000553165.jpg']	Is there a bird in the image?	Yes, there is a bird in the	Yes
['/content/data/coco/val2014/COCO_val2014_000000553165.jpg']	Is there a handbag in the image?	Yes, there is a handbag in	No
['/content/data/coco/val2014/COCO_val2014_000000553165.jpg']	Is there a person in the image?	Yes, there is a person on the	Yes
['/content/data/coco/val2014/COCO_val2014_000000553165.jpg']	Is there a car in the image?	No, there is no car in the	No
['/content/data/coco/val2014/COCO_val2014_000000553165.jpg']	Is there a boat in the image?	Yes, there is a boat visible in	Yes
['/content/data/coco/val2014/COCO_val2014_000000553165.jpg']	Is there a chair in the image?	Yes, there is a chair on the	No
['/content/data/coco/val2014/COCO_val2014_000000170517.jpg']	Is there a dog in the image?	Yes, there is a dog in the	Yes
['/content/data/coco/val2014/COCO_val2014_000000170517.jpg']	Is there a truck in the image?	Yes, there is a truck in	No
['/content/data/coco/val2014/COCO_val2014_000000170517.jpg']	Is there a person in the image?	Yes, there is a man in the	Yes
['/content/data/coco/val2014/COCO_val2014_000000170517.jpg']	Is there a dining table in the image?	No, there is no dining table	No
['/content/data/coco/val2014/COCO_val2014_000000170517.jpg']	Is there a car in the image?	Yes, there is a car visible in	Yes
['/content/data/coco/val2014/COCO_val2014_000000170517.jpg']	Is there a bus in the image?	Yes, there is a bus visible in	No
['/content/data/coco/val2014/COCO_val2014_000000498759.jpg']	Is there a person in the image?	Yes, there is a person riding	Yes
['/content/data/coco/val2014/COCO_val2014_000000498759.jpg']	Is there a dining table in the image?	No, there is no dining table	No
['/content/data/coco/val2014/COCO_val2014_000000498759.jpg']	Is there a skateboard in the image?	Yes, there is a skateboard	Yes
['/content/data/coco/val2014/COCO_val2014_000000498759.jpg']	Is there a bicycle in the image?	Yes, there is a bicycle	No
['/content/data/coco/val2014/COCO_val2014_000000498759.jpg']	Is there a car in the image?	Yes, there is a car in the	Yes
['/content/data/coco/val2014/COCO_val2014_000000498759.jpg']	Is there a truck in the image?	Yes, there is a truck in	No
['/content/data/coco/val2014/COCO_val2014_000000360600.jpg']	Is there a person in the image?	Yes, there is a person in the	Yes
['/content/data/coco/val2014/COCO_val2014_000000360600.jpg']	Is there a car in the image?	No, there is no car in the	No
['/content/data/coco/val2014/COCO_val2014_000000360600.jpg']	Is there a fork in the image?	Yes, there is a fork in the	Yes
['/content/data/coco/val2014/COCO_val2014_000000360600.jpg']	Is there a dining table in the image?	Yes, there is a dining table	No
['/content/data/coco/val2014/COCO_val2014_000000360600.jpg']	Is there a knife in the image?	Yes, there is a knife in	Yes
['/content/data/coco/val2014/COCO_val2014_000000360600.jpg']	Is there a spoon in the image?	Yes, there is a spoon in	No
['/content/data/coco/val2014/COCO_val2014_000000031773.jpg']	Is there a tv in the image?	Yes, there is a tv in the	Yes
['/content/data/coco/val2014/COCO_val2014_000000031773.jpg']	Is there a chair in the image?	Yes, there is a chair in the	No
['/content/data/coco/val2014/COCO_val2014_000000031773.jpg']	Is there a person in the image?	Yes, there is a person in the	Yes
['/content/data/coco/val2014/COCO_val2014_000000031773.jpg']	Is there a car in the image?	No, there is no car in the	No
['/content/data/coco/val2014/COCO_val2014_000000031773.jpg']	Is there a mouse in the image?	Yes, there is a mouse in the	Yes
['/content/data/coco/val2014/COCO_val2014_000000031773.jpg']	Is there a cell phone in the image?	Yes, there is a cell phone in	No
['/content/data/coco/val2014/COCO_val2014_000000500257.jpg']	Is there a tv in the image?	Yes, there is a large screen TV	Yes
['/content/data/coco/val2014/COCO_val2014_000000500257.jpg']	Is there a dining table in the image?	Yes, there is a dining table	No
['/content/data/coco/val2014/COCO_val2014_000000500257.jpg']	Is there a backpack in the image?	Yes, there is a backpack in	Yes
['/content/data/coco/val2014/COCO_val2014_000000500257.jpg']	Is there a handbag in the image?	Yes, there is a handbag in	No
['/content/data/coco/val2014/COCO_val2014_000000500257.jpg']	Is there a person in the image?	Yes, there is a man in the	Yes
['/content/data/coco/val2014/COCO_val2014_000000500257.jpg']	Is there a car in the image?	No, there is no car in the	No
['/content/data/coco/val2014/COCO_val2014_000000574057.jpg']	Is there a car in the image?	Yes, there is a car visible in	Yes
['/content/data/coco/val2014/COCO_val2014_000000574057.jpg']	Is there a person in the image?	No, there is no person in the	No
['/content/data/coco/val2014/COCO_val2014_000000574057.jpg']	Is there a train in the image?	Yes, there is a train visible in	Yes
['/content/data/coco/val2014/COCO_val2014_000000574057.jpg']	Is there a truck in the image?	Yes, there is a truck visible	No
['/content/data/coco/val2014/COCO_val2014_000000574057.jpg']	Is there a bed in the image?	Yes, there is a bed in the	Yes
['/content/data/coco/val2014/COCO_val2014_000000574057.jpg']	Is there a book in the image?	Yes, there is a book in the	No
['/content/data/coco/val2014/COCO_val2014_000000456178.jpg']	Is there a traffic light in the image?	Yes, there is a traffic light in	Yes
