['/content/data/mme_hallucination/images/count_002.png']	Are there only two people appear in this image?	No	No
['/content/data/mme_hallucination/images/count_003.png']	Is there only one dog in the image?	Yes	Yes
['/content/data/mme_hallucination/images/count_003.png']	Is there two dogs in the image?	No	No
['/content/data/mme_hallucination/images/count_004.png']	Is there only one necktie in the image?	Yes	Yes
['/content/data/mme_hallucination/images/count_004.png']	Is there three neckties in the image?	No	No
['/content/data/mme_hallucination/images/count_005.png']	Are there two horses in this image?	No	Yes
['/content/data/mme_hallucination/images/count_005.png']	Is there only one horse in this image?	Yes	No
['/content/data/mme_hallucination/images/count_006.png']	Are there three zippers in the picture?	Yes	Yes
['/content/data/mme_hallucination/images/count_006.png']	Is there a zipper in the picture?	Yes	No
['/content/data/mme_hallucination/images/count_007.png']	Are there four dogs appear in this image?	Yes	Yes
['/content/data/mme_hallucination/images/count_007.png']	Are there only three dogs appear in this image?	Yes	No
['/content/data/mme_hallucination/images/count_008.png']	Are there three laptops in the picture?	Yes	Yes
['/content/data/mme_hallucination/images/count_008.png']	Are there four laptops in the picture?	No	No
['/content/data/mme_hallucination/images/count_009.png']	Is there only one ship in the picture?	Yes	Yes
['/content/data/mme_hallucination/images/count_009.png']	Is there a total of two ships in the picture?	No	No
['/content/data/mme_hallucination/images/count_010.png']	Is there no person in this picture?	No	Yes
['/content/data/mme_hallucination/images/count_010.png']	Are there two people appear in this image?	No	No
['/content/data/mme_hallucination/images/count_011.png']	Are there two bath towels in the picture?	Yes	Yes
['/content/data/mme_hallucination/images/count_011.png']	Is there only one bath towel in the picture?	No	No
['/content/data/mme_hallucination/images/count_012.png']	Are there two bowls in this image?	Yes	Yes
['/content/data/mme_hallucination/images/count_012.png']	Are there three bowls in this image?	No	No
['/content/data/mme_hallucination/images/count_013.png']	Is there a total of three cakes in this image?	Yes	Yes
['/content/data/mme_hallucination/images/count_013.png']	Are there only two cakes in this image?	No	No
['/content/data/mme_hallucination/images/count_014.png']	Is there a dog in the picture?	Yes	Yes
['/content/data/mme_hallucination/images/count_014.png']	Are there a total of two dogs in the picture?	No	No
['/content/data/mme_hallucination/images/count_015.png']	Are there two tennis rackets in the picture?	Yes	Yes
['/content/data/mme_hallucination/images/count_015.png']	Are there only one tennis racket in the picture?	No	No
['/content/data/mme_hallucination/images/count_016.png']	Are there four people in this image?	Yes	Yes
['/content/data/mme_hallucination/images/count_016.png']	Are there five people in this image?	No	No
['/content/data/mme_hallucination/images/count_017.png']	Is there a total of two display devices in the image?	Yes	Yes
['/content/data/mme_hallucination/images/count_017.png']	Is there only one display device in the image?	No	No
['/content/data/mme_hallucination/images/count_018.png']	Are there two bananas in the image?	Yes	Yes
['/content/data/mme_hallucination/images/count_018.png']	Are there three bananas in the image?	Yes	No
['/content/data/mme_hallucination/images/count_019.png']	Is there a total of two people in the image?	Yes	Yes
['/content/data/mme_hallucination/images/count_019.png']	Is there only one people in the image?	No	No
['/content/data/mme_hallucination/images/count_020.png']	Is there a train in the picture?	Yes	Yes
['/content/data/mme_hallucination/images/count_020.png']	Are there a total of two trains in the picture?	No	No
['/content/data/mme_hallucination/images/count_021.png']	Are there two giraffes in this image?	Yes	Yes
['/content/data/mme_hallucination/images/count_021.png']	Are there three giraffes in this picture?	No	No
['/content/data/mme_hallucination/images/count_022.png']	Is there a total of two dogs in the image?	Yes	Yes
['/content/data/mme_hallucination/images/count_022.png']	Is there only one dogs in the image?	No	No
['/content/data/mme_hallucination/images/count_023.png']	Are there two pieces of pizza in this image?	Yes	Yes
['/content/data/mme_hallucination/images/count_023.png']	Is there only one piece of pizza in this image?	No	No
['/content/data/mme_hallucination/images/count_024.png']	Are there four people appear in this image?	Yes	Yes
['/content/data/mme_hallucination/images/count_024.png']	Are there only three people appear in this image?	Yes	No
['/content/data/mme_hallucination/images/count_025.png']	Are there six people appear in this image?	No	Yes
['/content/data/mme_hallucination/images/count_025.png']	Are there seven people appear in this image?	No	No
['/content/data/mme_hallucination/images/count_026.png']	Is there a total of two person appear in the image?	Yes	Yes
['/content/data/mme_hallucination/images/count_026.png']	Is there only one person appear in the image?	No	No
['/content/data/mme_hallucination/images/count_027.png']	Is there only one bowl in this image?	Yes	Yes
['/content/data/mme_hallucination/images/count_027.png']	Are there two bowls in this image?	No	No
['/content/data/mme_hallucination/images/count_028.png']	Are there two toilets in the picture?	Yes	Yes
['/content/data/mme_hallucination/images/count_028.png']	Is there only one toilet in the picture?	No	No
['/content/data/mme_hallucination/images/count_029.png']	Are there four people in the image?	Yes	Yes
['/content/data/mme_hallucination/images/count_029.png']	Are there only three people in the image?	No	No
['/content/data/mme_hallucination/images/existence_000.png']	Is there a laptop in this image?	Yes	Yes
['/content/data/mme_hallucination/images/existence_000.png']	Is there a potted plant in this image?	No	No
['/content/data/mme_hallucination/images/existence_001.png']	Is there a bus in this image?	Yes	Yes
['/content/data/mme_hallucination/images/existence_001.png']	Is there a cow in this image?	No	No
['/content/data/mme_hallucination/images/existence_002.png']	Is there a bottle in this image?	Yes	Yes
['/content/data/mme_hallucination/images/existence_002.png']	Is there a scissors in this image?	No	No
['/content/data/mme_hallucination/images/existence_003.png']	Is there a umbrella in this image?	Yes	Yes
['/content/data/mme_hallucination/images/existence_003.png']	Is there a horse in this image?	No	No
['/content/data/mme_hallucination/images/existence_004.png']	Is there a chair in this image?	Yes	Yes
['/content/data/mme_hallucination/images/existence_004.png']	Is there a airplane in this image?	No	No
['/content/data/mme_hallucination/images/existence_005.png']	Is there a skateboard in this image?	Yes	Yes
['/content/data/mme_hallucination/images/existence_005.png']	Is there a banana in this image?	Yes	No
['/content/data/mme_hallucination/images/existence_006.png']	Is there a skateboard in this image?	Yes	Yes
['/content/data/mme_hallucination/images/existence_006.png']	Is there a spoon in this image?	No	No
['/content/data/mme_hallucination/images/existence_007.png']	Is there a bicycle in this image?	Yes	Yes
['/content/data/mme_hallucination/images/existence_007.png']	Is there a apple in this image?	No	No
['/content/data/mme_hallucination/images/existence_008.png']	Is there a car in this image?	Yes	Yes
['/content/data/mme_hallucination/images/existence_008.png']	Is there a kite in this image?	No	No
['/content/data/mme_hallucination/images/existence_009.png']	Is there a bottle in this image?	Yes	Yes
['/content/data/mme_hallucination/images/existence_009.png']	Is there a apple in this image?	No	No
['/content/data/mme_hallucination/images/existence_010.png']	Is there a elephant in this image?	Yes	Yes
['/content/data/mme_hallucination/images/existence_010.png']	Is there a hair drier in this image?	No	No
['/content/data/mme_hallucination/images/existence_011.png']	Is there a baseball bat in this image?	Yes	Yes
['/content/data/mme_hallucination/images/existence_011.png']	Is there a giraffe in this image?	No	No
['/content/data/mme_hallucination/images/existence_012.png']	Is there a sports ball in this image?	Yes	Yes
['/content/data/mme_hallucination/images/existence_012.png']	Is there a horse in this image?	No	No
['/content/data/mme_hallucination/images/existence_013.png']	Is there a person in this image?	Yes	Yes
['/content/data/mme_hallucination/images/existence_013.png']	Is there a sink in this image?	No	No
['/content/data/mme_hallucination/images/existence_014.png']	Is there a fire hydrant in this image?	Yes	Yes
['/content/data/mme_hallucination/images/existence_014.png']	Is there a person in this image?	No	No
['/content/data/mme_hallucination/images/existence_015.png']	Is there a cake in this image?	Yes	Yes
['/content/data/mme_hallucination/images/existence_015.png']	Is there a tie in this image?	Yes	No
['/content/data/mme_hallucination/images/existence_016.png']	Is there a train in this image?	Yes	Yes
['/content/data/mme_hallucination/images/existence_016.png']	Is there a bed in this image?	No	No
['/content/data/mme_hallucination/images/existence_017.png']	Is there a chair in this image?	Yes	Yes
['/content/data/mme_hallucination/images/existence_017.png']	Is there a baseball bat in this image?	No	No
['/content/data/mme_hallucination/images/existence_018.png']	Is there a car in this image?	Yes	Yes
['/content/data/mme_hallucination/images/existence_018.png']	Is there a fork in this image?	No	No
['/content/data/mme_hallucination/images/existence_019.png']	Is there a motorcycle in this image?	Yes	Yes
['/content/data/mme_hallucination/images/existence_019.png']	Is there a bus in this image?	No	No
['/content/data/mme_hallucination/images/existence_020.png']	Is there a backpack in this image?	Yes	Yes
['/content/data/mme_hallucination/images/existence_020.png']	Is there a microwave in this image?	No	No
['/content/data/mme_hallucination/images/existence_021.png']	Is there a bottle in this image?	Yes	Yes
['/content/data/mme_hallucination/images/existence_021.png']	Is there a mouse in this image?	No	No
['/content/data/mme_hallucination/images/existence_022.png']	Is there a motorcycle in this image?	Yes	Yes
['/content/data/mme_hallucination/images/existence_022.png']	Is there a airplane in this image?	No	No
['/content/data/mme_hallucination/images/existence_023.png']	Is there a toilet in this image?	Yes	Yes
['/content/data/mme_hallucination/images/existence_023.png']	Is there a pizza in this image?	No	No
['/content/data/mme_hallucination/images/existence_024.png']	Is there a truck in this image?	Yes	Yes
['/content/data/mme_hallucination/images/existence_024.png']	Is there a book in this image?	No	No
['/content/data/mme_hallucination/images/existence_025.png']	Is there a car in this image?	Yes	Yes
['/content/data/mme_hallucination/images/existence_025.png']	Is there a cell phone in this image?	No	No
['/content/data/mme_hallucination/images/existence_026.png']	Is there a spoon in this image?	No	Yes
['/content/data/mme_hallucination/images/existence_026.png']	Is there a donut in this image?	No	No
['/content/data/mme_hallucination/images/existence_027.png']	Is there a chair in this image?	Yes	Yes
['/content/data/mme_hallucination/images/existence_027.png']	Is there a dog in this image?	No	No
['/content/data/mme_hallucination/images/existence_028.png']	Is there a clock in this image?	Yes	Yes
['/content/data/mme_hallucination/images/existence_028.png']	Is there a bottle in this image?	No	No
['/content/data/mme_hallucination/images/existence_029.png']	Is there a refrigerator in this image?	Yes	Yes
['/content/data/mme_hallucination/images/existence_029.png']	Is there a donut in this image?	No	No
